objid,ra,dec,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z
1237671125370405050,132.88357033646,11.9190430205406,15.18289,13.90641,13.47719,13.74152,13.30867,0.004131288,0.002902526,0.002882559,0.003508592,0.00337316
1237671125370405043,132.862552173848,11.9591319393514,24.02565,25.47303,22.8545,21.6389,21.87484,0.8233866,0.5829973,0.2361252,0.1288402,0.4409917
1237671125370405042,132.863815486303,11.9604745681453,24.21436,24.26248,22.1118,21.20667,21.00283,0.8641841,0.4571064,0.1208642,0.08561434,0.2199179
1237671125370405040,132.867599129999,11.9558074732581,24.42089,21.77755,20.30991,19.27517,18.72573,0.8568407,0.06101679,0.0275399,0.01771249,0.03250767
1237671125370405039,132.866392388015,11.9599749975836,21.79516,20.01839,19.30842,19.00411,18.91427,0.1475734,0.01852871,0.01436686,0.01561224,0.03736426
1237671125370405038,132.865305505473,11.9583160111998,17.81714,16.15738,15.47174,15.21493,15.0854,0.01158562,0.003402793,0.003172076,0.003195631,0.00452817
1237671125370405035,132.858781693565,11.9642119070273,18.0068,16.89397,16.52765,16.39901,16.35117,0.01273964,0.003939369,0.003788958,0.004045545,0.007364892
1237671125370405033,132.860665287263,11.9525080874051,16.30461,14.76531,14.13127,13.90338,13.81522,0.005936207,0.002894477,0.00277781,0.002718674,0.0033166
1237671125370405031,132.866174938593,11.9280000908935,15.09279,14.00106,14.1051,13.21808,13.25922,0.004413076,0.003200497,0.009333204,0.00259103,0.003884548
1237671125370405030,132.870523653855,11.9302212242217,24.90348,23.77724,22.81396,23.10341,23.08324,0.8999021,0.3451761,0.2248882,0.4406556,0.5773665
1237671125370405028,132.869563897708,11.927775921707,24.57567,24.04254,23.59077,22.05281,22.1594,0.958144,0.4097708,0.4214246,0.1818485,0.5123463
1237671125370405027,132.861619725358,11.9268067271263,24.65804,23.55698,22.46926,21.63296,21.52281,0.9296401,0.2772869,0.1629344,0.1219428,0.3292046
1237671125370405026,132.860971836445,11.9252974010923,23.49282,22.91684,21.92233,21.5531,22.82143,0.63054,0.1721722,0.1064375,0.1202823,0.6187913
1237671125370405023,132.861048758485,11.9236172472798,22.7139,21.24299,20.68535,20.47217,20.465,0.3158764,0.03959944,0.03495723,0.04355197,0.1321883
1237671125370405020,132.861291492599,11.9366898193547,18.64992,16.50363,15.54741,15.16359,14.9455,0.0178673,0.003626438,0.003221843,0.003192794,0.004357086
1237671125370405019,132.859088929148,11.9367239880283,22.47084,21.42978,20.599,19.44414,18.81341,0.2615843,0.04683312,0.03343814,0.01999508,0.03479791
1237671125370405013,132.838188971564,11.9867912989529,24.75266,23.67467,22.29729,21.84067,22.10228,0.8994559,0.3109923,0.1470536,0.1529512,0.4873689
1237671125370405011,132.839574739029,11.9846346050471,15.64802,14.35222,13.94153,13.8258,13.81639,0.004716113,0.002912942,0.002866169,0.002835788,0.003446863
1237671125370405010,132.842307745597,11.9857903267428,15.26272,14.03314,13.61345,15.13186,13.44965,0.004222873,0.002880983,0.002822844,0.01201334,0.003286985
1237671125370404995,132.819354570554,11.9615696937697,24.15717,23.05034,23.21506,23.25931,22.95258,0.8512004,0.1821261,0.3111146,0.4750174,0.5797999
1237671125370404988,132.81913065595,11.9661030813758,23.97375,21.31097,19.81761,18.59543,17.94043,0.7519793,0.04201633,0.01867564,0.01112449,0.01834076
1237671125370404987,132.832518092803,11.9702524456493,22.18678,19.42545,17.99073,16.68045,16.10977,0.2029866,0.01250666,0.006900475,0.004457427,0.007305528
1237671125370404986,132.829033042361,11.9697091664679,15.44849,12.87162,12.13196,11.84917,13.12243,0.005710331,0.001152357,0.0012799,0.0008492362,0.005936979
1237671125370404979,132.832005310236,11.9333504900761,23.59718,23.70237,22.15625,21.64729,21.6098,0.7355461,0.3596801,0.1437447,0.1436019,0.4159123
1237671125370404977,132.825797318903,11.9351374828839,23.38505,19.79036,18.30703,17.51425,17.09047,0.5342448,0.01437179,0.007364098,0.006125154,0.01077352
1237671125370404976,132.827995563746,11.9304569705744,15.63941,14.36642,13.94948,13.82211,13.80856,0.004679244,0.002931669,0.002918869,0.002898418,0.00345057
1237671262272226023,132.832418654465,11.6323370255873,24.40292,20.79923,19.3351,17.86379,17.05019,0.5636194,0.02695284,0.01318223,0.007454325,0.009958372
1237671262272226021,132.831670992448,11.6349794476926,22.72995,20.63167,19.29526,18.76892,18.44775,0.2226309,0.02385963,0.01283341,0.01143678,0.02177412
1237671262272226019,132.828196458167,11.6437237283259,23.98656,22.00869,20.57294,19.22608,18.53367,0.4994551,0.065777,0.03101591,0.01484314,0.02299425
1237671262272226018,132.826628614773,11.6427284894434,23.06013,20.84025,19.42323,18.08639,17.33275,0.280562,0.02738261,0.01391505,0.00813924,0.01139293
1237671262272226002,132.750959664885,11.6695208849098,23.94747,21.02044,19.6635,19.0513,18.56493,0.4900265,0.03104513,0.01653242,0.01350802,0.02332982
1237671262272225984,132.842540482329,11.6331040850657,22.18585,20.1202,18.714,17.77707,17.21535,0.1524926,0.01729945,0.009234051,0.007216199,0.01089357
1237671262272225976,132.823511777824,11.6361149526982,21.8881,19.39838,17.96042,17.27439,16.87729,0.1166424,0.01133278,0.006443347,0.006034264,0.009187237
1237671262272225969,132.809798944055,11.658565992041,24.432,23.76513,21.77178,20.97178,20.5569,0.567315,0.2732499,0.08289003,0.05243281,0.1052105
1237671262272225968,132.811931969731,11.6590356373193,20.79072,18.14746,16.79605,16.21784,15.88971,0.05489101,0.006434552,0.004341042,0.004651722,0.006283355
1237671262272226048,132.775070964955,11.6521495481682,24.54702,21.81378,20.43172,19.20267,18.55787,0.5698924,0.05611184,0.02840668,0.01471471,0.02329326
1237671262272226049,132.767306684361,11.6935190939932,23.6973,21.38171,20.02345,19.23704,18.7677,0.4225425,0.04084726,0.02135215,0.01522779,0.02707912
1237671262272226054,132.787518754014,11.6602083234034,24.27127,21.84355,20.33344,18.99142,18.25713,0.5509624,0.05769885,0.02628347,0.0129602,0.01923574
1237671262272226059,132.793611838473,11.672787401892,23.69035,21.17909,19.75941,18.66326,18.03706,0.4254329,0.03491548,0.01749918,0.01082985,0.01685257
1237671262272226062,132.828206521204,11.6540926584049,24.45504,21.30734,19.83641,18.74545,18.07835,0.5737334,0.03865907,0.01828559,0.01132264,0.01727647
1237671262272226063,132.827694251885,11.6526607292606,24.25916,22.14754,20.61873,19.39707,18.70684,0.5519452,0.07387007,0.03223537,0.01671208,0.02600628
1237671262272226066,132.814812286654,11.7081823858706,24.55443,21.53217,20.14898,18.91028,18.25392,0.5786068,0.04501968,0.02311119,0.01236558,0.01922112
1237671262272226067,132.815189407283,11.7072806703834,25.2243,23.80518,23.28624,21.418,20.89892,0.4728863,0.281078,0.3012287,0.07628398,0.1397469
1237671262272226071,132.83286747753,11.6911658192065,25.00361,21.76011,20.19617,19.15874,18.56804,0.5501218,0.05510999,0.02381606,0.01451631,0.02392994
1237671262272226087,132.735296584927,11.6795857135169,22.81412,24.43675,25.50888,24.12984,22.93782,0.2359209,0.413286,0.5267527,0.5150992,0.3808511
1237671262272226104,132.769247525351,11.6614570077364,22.63873,21.52941,20.96971,20.76777,20.53423,0.2116281,0.04568033,0.043708,0.04536489,0.1046338
1237671262272226113,132.805413291778,11.6515042871679,22.45358,20.66997,19.98368,19.70321,19.47484,0.1786822,0.02447728,0.02033568,0.02023743,0.04455639
1237671262272226245,132.739446886079,11.6843251018288,25.15025,22.99997,21.8077,21.01673,20.69014,0.5478909,0.1587011,0.09352631,0.05966753,0.1271176
1237671262272226251,132.742688401771,11.6818488965569,25.50613,22.40285,20.93286,19.56681,18.84716,0.3988052,0.09021862,0.042557,0.01869214,0.02817342
1237671262272226255,132.749777915685,11.6744740642607,23.88065,22.99288,21.2631,20.55194,20.12633,0.5314943,0.1618358,0.0596723,0.04193068,0.08192139
1237671262272226267,132.759358464539,11.657045779854,25.20604,22.88185,22.82673,22.69462,22.45418,0.4855924,0.1336033,0.208898,0.2224307,0.3688034
1237671262272226289,132.780206314712,11.6542031061471,25.16149,22.55001,20.96457,19.92863,19.37292,0.4948156,0.1017516,0.04296021,0.02373184,0.04111682
1237671262272226316,132.807044092685,11.6409003612234,22.84913,23.03555,22.77196,22.56878,21.47964,0.2687976,0.1679396,0.2112238,0.2238732,0.2494111
1237671262272226326,132.805180671035,11.6782071898106,23.52609,22.89415,24.83046,24.87747,22.82912,0.3868047,0.1365922,0.6269171,0.459057,0.3879683
1237671262272226329,132.805627311795,11.6844557676421,24.53362,22.78813,21.73415,20.7479,20.1378,0.6637038,0.1479278,0.09003162,0.05009791,0.08531428
1237671262272226330,132.8028263806,11.6981940933835,23.79624,22.74225,22.13749,22.06039,21.9083,0.4795006,0.1282578,0.1219868,0.1424779,0.3177193
1237671262272226337,132.814920666335,11.6631031842946,24.43862,21.89394,20.44259,19.2956,18.69488,0.573312,0.06046075,0.0283214,0.01554125,0.02554585
1237671262272226344,132.814757854438,11.7010141070691,24.60561,22.59785,20.91277,19.60732,18.86448,0.5601958,0.1056146,0.04120698,0.01913315,0.02883217
1237671262272226345,132.813474824133,11.7007827005189,24.93647,24.67089,22.15651,20.90882,19.93105,0.5299538,0.4581866,0.1162486,0.05004395,0.06359982
1237671262272226346,132.817467863563,11.6988976422564,23.20572,21.31475,20.27169,19.95878,19.75309,0.3087153,0.03859761,0.02512048,0.02424167,0.05526647
1237671262272226353,132.830190261031,11.6581486624211,24.03124,22.02135,20.46589,19.26412,18.56157,0.5284937,0.06797556,0.02879446,0.01540337,0.02363512
1237671262272226354,132.834345217094,11.6450284845272,23.59945,21.65483,21.062,20.8073,20.41512,0.393651,0.04987472,0.04537771,0.04554772,0.09339777
1237671262272226358,132.840088896745,11.6323699691046,24.75786,22.48658,20.84597,19.95087,19.37479,0.55932,0.09626797,0.03794339,0.02394258,0.04146516
1237671262272226430,132.758118966584,11.678197235456,25.04708,23.24368,22.31608,21.97358,21.31777,0.5583991,0.186721,0.1391736,0.1268067,0.2004957
1237671262272226462,132.798510386798,11.6718055985671,24.90491,23.8666,22.05657,21.69004,21.05134,0.5304441,0.2907207,0.1060936,0.09489585,0.1575594
1237671262272226466,132.801119128916,11.6747174717306,23.6984,23.13076,22.45398,22.61246,21.82609,0.4487466,0.1697339,0.1535428,0.2150504,0.2882007
1237671262272226468,132.79834598198,11.6999234854973,23.88558,23.39633,21.67039,20.68392,20.08849,0.4807613,0.2064067,0.07840766,0.04269672,0.07289411
1237671262272226471,132.8181231595,11.638414515212,24.20838,23.46668,22.14061,20.77076,19.95091,0.5681621,0.2216995,0.1164033,0.04638282,0.06731072
1237671262272226472,132.817070505519,11.6398278281449,24.86152,24.09189,24.04157,22.3492,21.37089,0.5442266,0.3346412,0.4931244,0.1637835,0.2005847
1237671262272226473,132.818634513875,11.641685255323,25.4318,23.35712,22.16735,21.18548,20.53934,0.4286072,0.1948152,0.1145838,0.06180174,0.1032556
1237671262272226479,132.817666097614,11.669368640569,22.88228,23.71206,22.14375,21.96067,21.12745,0.2607868,0.2807159,0.1196677,0.1287041,0.1806231
1237671262272226483,132.811256107305,11.6987643073131,25.73269,23.37329,21.99718,21.29364,20.95371,0.3918724,0.2242574,0.1120253,0.07770167,0.1664654
1237671262272226487,132.829395524529,11.6347599667803,23.92033,25.55314,24.66705,24.45306,21.32812,0.5071295,0.4652675,0.6248015,0.5270892,0.2030952
1237671262272226490,132.819969916801,11.684051343314,24.55121,23.98796,22.50702,20.59329,19.6988,0.5793732,0.3204097,0.1557188,0.03890052,0.05299601
1237671262272226496,132.835980262483,11.6350837594491,24.42187,24.19896,23.13916,22.18194,22.21766,0.5696351,0.3641704,0.2564372,0.1418682,0.3384466
1237671262272226503,132.836540661788,11.673620629025,24.95385,23.45753,22.27067,21.01528,20.16063,0.5461873,0.2169657,0.1251045,0.05388824,0.07608136
1237671262272226570,132.774475508842,11.6894659728782,25.16074,25.11501,24.24545,21.95197,20.72939,0.5130232,0.5180283,0.5925519,0.1271759,0.1276133
1237671262272226580,132.796990013298,11.6408543114009,25.85023,25.0005,23.66471,21.53281,20.63615,0.4823134,0.7089294,0.5534803,0.1212944,0.1648795
1237671262272226590,132.806424448134,11.6641100962431,23.67876,25.11771,23.26977,24.0799,21.12913,0.5044895,0.5694296,0.3310442,0.6065374,0.1965201
1237671262272226591,132.805866348425,11.6639577002889,24.69969,25.82536,23.95588,24.22283,21.29704,0.5618022,0.3952026,0.4771231,0.5105805,0.1893175
1237671262272226593,132.813343321312,11.6660579517654,23.7313,24.22762,22.73526,22.06766,21.68535,0.4590388,0.387906,0.1922269,0.1357396,0.2625757
1237671262272226617,132.767845931519,11.6549178997908,25.47734,25.84181,24.80779,24.68795,21.16993,0.6855626,0.6108263,0.9192147,0.8621438,0.4148396
1237671262272226618,132.769479837699,11.6553317958464,24.84089,24.35593,24.71597,23.80956,21.32696,0.5716731,0.4077174,0.6465373,0.4772652,0.2009537
1237671262272226628,132.833089774064,11.663649315253,25.16658,25.44964,24.00636,25.25039,21.33594,0.5067584,0.472592,0.4840589,0.3721602,0.1951964
1237671262272226629,132.83593972231,11.6712073333023,24.59956,25.64368,25.14896,24.58221,21.09914,0.6295301,0.4763727,0.6194833,0.5426408,0.1757177
1237671262272290823,132.84659918934,11.6541186600598,16.85888,15.29842,13.60727,14.57123,14.49053,0.008004704,0.003950627,0.00274606,0.00455562,0.005165666
1237671262272290988,132.88570795003,11.8066852685136,16.17199,14.78259,15.53203,14.30621,14.22608,0.007065376,0.004170715,0.01283311,0.005530476,0.005786305
1237671262272290989,132.836665975294,11.7506795547746,15.88317,15.52442,14.96945,14.47096,13.98065,0.01038287,0.01459425,0.01195731,0.01374612,0.009686253
1237671262272290990,132.918544925913,11.7771622261415,16.26007,14.94307,15.69175,15.9718,14.40215,0.009110807,0.005092919,0.01349753,0.0185094,0.00832383
1237671262272290991,132.835707489804,11.7712097878004,15.51087,15.69734,15.15352,14.97913,13.86083,0.01055124,0.01846696,0.01279159,0.01583081,0.008818455
1237671262272290992,132.822256618344,11.7835016638969,15.65233,15.39057,15.41882,14.92905,13.89635,0.009863333,0.01472157,0.0130301,0.01412345,0.009005268
1237671262272290993,132.835612142206,11.7680101486716,15.67797,15.68277,15.645,15.36648,14.07958,0.01015336,0.01423112,0.01272472,0.01501882,0.009143084
1237671262272290994,132.875519799152,11.7305074349079,15.70007,15.18985,14.92824,14.25671,13.89303,0.009317257,0.01324546,0.01179525,0.01330219,0.008957423
1237671262272290995,132.821220825842,11.8044786972795,16.39768,14.05546,13.21041,12.24332,12.1479,0.01789256,0.01110403,0.009405385,0.01079581,0.01397877
1237671262272290996,132.931426884549,11.7406694650155,16.47843,14.04138,13.36389,12.6736,12.55664,0.01717325,0.01048554,0.009362003,0.01117753,0.01411182
1237671262272290997,132.900295823118,11.7963853859808,16.34191,15.04324,15.72893,14.3595,14.2685,0.007293347,0.004008965,0.01195562,0.004914122,0.005509413
1237671262272290998,132.953918068513,11.8005872436837,16.29567,14.96326,15.7838,14.30492,14.23756,0.006798811,0.003651673,0.01238667,0.004849843,0.005168541
1237671262272290999,132.853500445847,11.8011105675358,16.4305,14.95983,16.47331,14.23735,14.15111,0.006842212,0.003893344,0.01504109,0.00435306,0.004881615
1237671262272291000,132.884893913853,11.7793376393957,16.6111,15.13822,15.65603,14.48177,14.44404,0.007716778,0.004043471,0.01277482,0.004994498,0.0058173
1237671262272291003,132.834691148425,11.7645668206048,15.67224,15.56633,15.59796,15.09616,13.77081,0.009243949,0.01564539,0.01312421,0.01643679,0.008165402
1237671262272291004,132.893728171587,11.7303993611338,16.87742,15.41573,15.9695,14.77613,14.74575,0.009353887,0.004947434,0.01390646,0.006224948,0.007216136
1237671262272291005,132.815419413752,11.8043581728654,16.0829,14.92788,15.7326,14.48089,14.46807,0.007362269,0.004636577,0.01338736,0.005077009,0.00601221
1237671262272291007,132.84186137203,11.7780421810544,15.67229,15.63457,15.43817,15.87139,13.84145,0.008871903,0.01586987,0.01318639,0.02742877,0.008156779
1237671262272291008,132.9415139101,11.7359077753287,15.80584,15.36727,15.23996,14.73452,14.01602,0.00857523,0.01242697,0.01228706,0.01370462,0.008483023
1237671262272291009,132.850479061127,11.7859328142819,15.86,15.75064,15.7772,14.86811,13.93442,0.008570064,0.02214483,0.01378287,0.02254362,0.007723521
1237671262272291010,132.952756107083,11.7931969576133,16.73152,15.23195,15.89427,14.47409,14.38449,0.007643125,0.003584964,0.0125788,0.00477007,0.005142119
1237671262272291012,132.855696905622,11.7928393197954,15.00938,15.16061,15.40391,14.36897,13.63399,0.007963547,0.01222784,0.01313614,0.01321595,0.01838028
1237671262272291014,132.819562353134,11.7581699302319,15.46652,15.73789,15.25881,14.01669,14.3939,0.01029579,0.0128177,0.01102686,0.01084957,0.01923065
1237671262272291015,132.829905649836,11.7985095243089,15.88308,15.31512,15.30868,14.46046,14.05705,0.008200487,0.01693972,0.01228785,0.01329142,0.006880022
1237671262272291016,132.922023840504,11.7480662674979,16.83227,15.32092,15.712,14.60056,14.53447,0.00792229,0.003684982,0.01211715,0.004670624,0.005298349
1237671262272291017,132.892667971748,11.7648591496543,17.47666,15.6291,15.84021,14.74391,14.6722,0.0105745,0.00422258,0.01317146,0.005207248,0.006104521
1237671262272291018,132.868071342084,11.7803944131284,17.53043,15.6944,15.70712,14.71903,14.63974,0.01125378,0.004510375,0.01291083,0.005045571,0.006114066
1237671262272291019,132.839826538654,11.7683787943685,16.39044,14.91512,13.93776,13.28875,13.26625,0.01611217,0.01252821,0.01003991,0.01192587,0.01795997
1237671262272291020,132.924548512123,11.8271112506758,17.11666,15.52683,15.90537,14.85783,14.79745,0.009143422,0.003925311,0.01320874,0.005144636,0.005756083
1237671262272291021,132.937800394284,11.7960759271608,15.83254,15.19515,14.55696,13.77524,13.57671,0.0111441,0.01223332,0.009715152,0.01043316,0.01495292
1237671262272291022,132.863714808832,11.7924885870886,16.30056,15.14194,15.95734,14.75766,14.7723,0.006978662,0.004126033,0.01335446,0.004751354,0.005765886
1237671262272291023,132.851320751547,11.7912339754924,17.19168,15.63659,16.06926,14.97106,14.8421,0.009683741,0.004664963,0.01387736,0.005396878,0.006160306
1237671262272291024,132.827852462617,11.7840816994183,15.68349,15.35679,14.64299,14.30163,14.31072,0.01035723,0.01379958,0.01146126,0.01384436,0.02456729
